meter_id_hash,service_point_id_hash,locality,zone,feeder_id_hash,dt_id_hash,consumer_category,premise_subtype,latitude_grid,longitude_grid,sig_comm_failure,sig_reading_plateau,sig_peer_drift,sig_sudden_drop,sig_billing_cycle_drop,sig_after_hours_commercial,sig_pf_register,sig_tamper_event,sig_genuine_low_usage_context,sig_solar_export_normal,sig_ev_consistent_night_pattern,isolation_forest_score,cluster_watchlist_boost,independent_signal_count,suppressor_count,risk_score,risk_tier,priority,recommended_team,recommended_action,alert_fingerprint,one_line_reason,confidence_pct,estimated_revenue_impact_inr,is_active_meter
MTR_000157_HASH,SP_000157_HASH,Domlur,East Circle,FDR_002_HASH,DT_0047_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,12.9695,77.6126,0,0,0,0,0,0,0,0,0,1,0,13.833208276152664,0,0,1,0.0,SOLAR_CONTEXT_SUPPRESSED,,,,,,,0.0,1
MTR_000158_HASH,SP_000158_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.8405,77.6622,0,1,0,0,0,0,0,0,0,0,0,7.1552867534460995,0,1,0,10.14658602603383,NO_ALERT,,,,Reading Plateau,,,0.0,1
MTR_000159_HASH,SP_000159_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0055_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9257,77.5463,0,0,0,0,0,0,0,0,1,0,0,1.3906701499817764,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000160_HASH,SP_000160_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0031_HASH,COMMERCIAL,CLINIC,12.9871,77.6278,0,0,0,0,0,0,0,0,0,0,0,15.792997484418025,0,0,0,4.737899245325408,NO_ALERT,,,,,,,0.0,1
MTR_000161_HASH,SP_000161_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0037_HASH,COMMERCIAL,SMALL_OFFICE,12.837,77.6762,0,0,0,0,0,0,1,0,0,0,0,13.189601822171703,0,1,0,11.956880546651512,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000162_HASH,SP_000162_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.93,77.6372,0,0,0,0,0,0,0,0,0,0,0,26.364555600026552,0,0,0,7.909366680007965,NO_ALERT,,,,,,,0.0,1
MTR_000163_HASH,SP_000163_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0070_HASH,COMMERCIAL,SMALL_OFFICE,12.922,77.5358,0,0,0,0,0,0,1,0,0,0,0,14.13289772128512,0,1,0,12.239869316385537,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000164_HASH,SP_000164_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.8308,77.6821,0,0,0,0,0,0,0,0,1,0,0,0.23968900785217295,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000165_HASH,SP_000165_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,APARTMENT_COMMON_AREA,GATED_COMMUNITY_COMMON_AREA,12.9819,77.7469,0,0,0,0,0,0,1,0,0,0,0,14.469327080687322,0,1,0,12.340798124206195,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000166_HASH,SP_000166_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,12.9691,77.7403,0,0,0,0,0,0,1,0,0,0,0,28.66418314823196,0,1,0,16.599254944469585,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000167_HASH,SP_000167_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0085_HASH,RESIDENTIAL,3BHK_FAMILY,12.9225,77.5606,0,0,0,0,0,0,0,0,0,0,0,37.757863619243295,0,0,0,11.327359085772988,NO_ALERT,,,,,,,0.0,1
MTR_000168_HASH,SP_000168_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0113_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.042,77.592,0,0,0,0,0,0,0,0,1,0,0,61.17078526190992,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000169_HASH,SP_000169_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0042_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0103,77.6962,0,0,0,0,0,0,0,0,1,0,0,5.006652407665879,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000170_HASH,SP_000170_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0098_HASH,RESIDENTIAL,3BHK_FAMILY,13.0206,77.601,0,1,0,0,0,0,0,0,0,1,0,84.81105575739103,0,1,1,13.443316727217308,SOLAR_CONTEXT_SUPPRESSED,,,,Reading Plateau,,,0.0,1
MTR_000171_HASH,SP_000171_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,RESIDENTIAL,3BHK_FAMILY,12.9983,77.5592,0,0,0,0,0,0,0,0,0,0,0,5.697854152647485,0,0,0,1.7093562457942455,NO_ALERT,,,,,,,0.0,1
MTR_000172_HASH,SP_000172_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0086_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.9824,77.5442,0,0,0,0,0,0,0,0,1,0,0,1.8526377744115585,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000173_HASH,SP_000173_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0103_HASH,RESIDENTIAL,3BHK_FAMILY,12.9503,77.6591,0,0,0,0,1,0,0,0,1,0,0,75.43242859651039,0,1,1,20.62972857895312,SINGLE_SIGNAL_PROBABLE,P2,Vigilance,Schedule vigilance inspection within 7 days,Billing Cycle Drop,"3BHK_FAMILY Indiranagar RESIDENTIAL meter, dropped 67% consumption, 28-pt peer rank drop",44.6,1027.74,1
MTR_000174_HASH,SP_000174_HASH,Peenya,North Circle,FDR_006_HASH,DT_0066_HASH,SMALL_INDUSTRY,COLD_STORAGE,13.0313,77.5152,0,0,0,0,0,0,1,0,0,0,0,79.06362515001253,0,1,0,31.719087545003756,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000175_HASH,SP_000175_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,12.987,77.7088,0,0,0,0,0,0,0,0,1,0,0,13.065908374685108,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000176_HASH,SP_000176_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,13.1015,77.6142,0,0,0,0,0,0,1,0,0,0,0,95.65609801640056,0,1,0,36.696829404920166,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000177_HASH,SP_000177_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0023_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,13.0184,77.6057,0,0,0,0,0,0,1,0,0,0,0,13.003881101625092,0,1,0,11.901164330487529,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000178_HASH,SP_000178_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,RESIDENTIAL,3BHK_FAMILY,13.0386,77.5139,0,0,0,0,0,0,0,0,0,0,0,8.520497397109173,0,0,0,2.556149219132752,NO_ALERT,,,,,,,0.0,1
MTR_000179_HASH,SP_000179_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0024_HASH,RESIDENTIAL,3BHK_FAMILY,13.0975,77.6011,0,0,0,0,0,0,0,0,0,0,1,5.5408038401946635,0,0,1,0.0,EV_CONTEXT_SUPPRESSED,,,,,,,0.0,1
MTR_000180_HASH,SP_000180_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0112_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,12.8342,77.6795,0,0,0,0,0,0,1,0,0,0,0,35.6024527044409,0,1,0,18.68073581133227,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000181_HASH,SP_000181_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0231,77.5306,0,0,0,0,0,0,0,0,1,0,0,0.8593662589629347,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000182_HASH,SP_000182_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,RESIDENTIAL,3BHK_FAMILY,13.0888,77.6007,0,1,0,0,0,0,0,0,0,1,0,8.376320134611515,0,1,1,0.0,SOLAR_CONTEXT_SUPPRESSED,,,,Reading Plateau,,,0.0,1
MTR_000183_HASH,SP_000183_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.8352,77.6664,0,0,0,0,0,0,0,0,1,0,0,16.576766400085774,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000184_HASH,SP_000184_HASH,Domlur,East Circle,FDR_002_HASH,DT_0092_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,12.9757,77.6416,0,0,0,0,0,0,1,0,0,0,0,26.39094108013529,0,1,0,15.917282324040587,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000185_HASH,SP_000185_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0108_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9282,77.5886,0,0,0,0,0,0,0,0,1,0,0,6.518332118385672,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000186_HASH,SP_000186_HASH,Domlur,East Circle,FDR_014_HASH,DT_0044_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.9419,77.646,0,0,0,0,0,0,1,0,0,0,0,15.747196491363447,0,1,0,12.724158947409034,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000187_HASH,SP_000187_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0041_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9978,77.55,0,1,0,0,0,0,0,0,1,0,0,68.53952618102733,0,1,1,8.561857854308197,FALSE_POSITIVE_PREVENTED_GJ,,,,Reading Plateau,,,0.0,1
MTR_000188_HASH,SP_000188_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,12.9861,77.7437,0,0,0,0,0,0,1,0,0,0,0,21.66289168513519,0,1,0,14.498867505540556,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000189_HASH,SP_000189_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0039_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.1031,77.6173,0,0,0,0,0,0,0,0,0,0,0,6.583709380965363,0,0,0,1.9751128142896088,NO_ALERT,,,,,,,0.0,1
MTR_000190_HASH,SP_000190_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,COMMERCIAL,RESTAURANT_CAFE,12.9435,77.6191,0,0,0,0,0,1,1,0,0,0,0,18.382496945473626,0,2,0,31.514749083642087,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE Koramangala COMMERCIAL meter,35.5,0.0,1
MTR_000191_HASH,SP_000191_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,12.9795,77.5514,0,0,0,0,0,0,0,0,0,0,0,22.852934672043713,0,0,0,6.855880401613113,NO_ALERT,,,,,,,0.0,1
MTR_000192_HASH,SP_000192_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0397,77.5925,0,0,0,0,0,0,0,0,1,0,0,6.300251313197047,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000193_HASH,SP_000193_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,SMALL_INDUSTRY,GARMENT_UNIT,13.003,77.5566,0,0,0,0,0,0,1,0,0,0,0,33.26053130524915,1,1,0,22.978159391574746,CLUSTER_WATCHLIST,P3,Metering,Schedule meter health check,Low Power Factor,GARMENT_UNIT Rajajinagar SMALL_INDUSTRY meter,23.0,0.0,1
MTR_000194_HASH,SP_000194_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,3BHK_FAMILY,12.8396,77.6799,1,0,0,0,0,0,0,0,0,0,0,7.700970154838838,0,1,0,10.31029104645165,NO_ALERT,,,,Communication Failure,,,0.0,1
MTR_000195_HASH,SP_000195_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0099_HASH,RESIDENTIAL,3BHK_FAMILY,13.1111,77.5825,0,0,0,0,0,0,0,0,0,0,0,2.8163121265930013,0,0,0,0.8448936379779004,NO_ALERT,,,,,,,0.0,1
MTR_000196_HASH,SP_000196_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0112_HASH,COMMERCIAL,RESTAURANT_CAFE,12.8306,77.6747,0,0,0,0,0,1,1,0,0,0,0,20.40907099419813,0,2,0,32.122721298259435,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE Electronic City COMMERCIAL meter,36.1,0.0,1
MTR_000197_HASH,SP_000197_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0025_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9333,77.5532,0,0,0,0,0,0,0,0,1,0,0,0.0946720635910947,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000198_HASH,SP_000198_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0068_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.031,77.593,0,0,0,0,0,0,0,0,1,0,0,13.001099911231329,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000199_HASH,SP_000199_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0117_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.0165,77.6943,0,0,0,0,0,0,0,0,0,1,0,13.589845726236515,0,0,1,0.0,SOLAR_CONTEXT_SUPPRESSED,,,,,,,0.0,1
MTR_000200_HASH,SP_000200_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0091_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,12.987,77.6352,0,0,0,0,0,0,1,0,0,0,0,15.466024467763273,0,1,0,12.639807340328982,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000201_HASH,SP_000201_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0048_HASH,RESIDENTIAL,3BHK_FAMILY,12.9258,77.5899,0,0,0,0,0,0,0,0,0,0,0,4.2603392319139015,0,0,0,1.2781017695741703,NO_ALERT,,,,,,,0.0,1
MTR_000202_HASH,SP_000202_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0053_HASH,COMMERCIAL,RESTAURANT_CAFE,13.0148,77.598,0,0,0,0,0,1,1,0,0,0,0,11.671656903907513,0,2,0,29.501497071172253,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE Hebbal COMMERCIAL meter,33.5,0.0,1
MTR_000203_HASH,SP_000203_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,12.8463,77.6968,0,0,0,0,0,0,1,0,0,0,0,43.82536043418758,0,1,0,21.147608130256273,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000204_HASH,SP_000204_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0097_HASH,SMALL_INDUSTRY,GARMENT_UNIT,12.8378,77.6712,0,0,0,0,0,0,1,0,0,0,0,75.05987253505492,0,1,0,30.517961760516474,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000205_HASH,SP_000205_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,12.9361,77.6004,0,0,0,0,0,0,1,0,0,0,0,31.399357219870428,0,1,0,17.419807165961128,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000206_HASH,SP_000206_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0067_HASH,SMALL_INDUSTRY,COLD_STORAGE,12.8308,77.6703,0,0,0,0,0,0,1,0,0,0,0,58.60750500472758,0,1,0,25.582251501418273,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000207_HASH,SP_000207_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,SMALL_INDUSTRY,GARMENT_UNIT,13.015,77.5194,0,0,0,0,0,0,1,0,0,0,0,82.6297173172959,0,1,0,32.788915195188764,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000208_HASH,SP_000208_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0088_HASH,RESIDENTIAL,3BHK_FAMILY,12.9845,77.6374,0,0,0,0,0,0,0,0,1,0,0,10.207499633155969,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000209_HASH,SP_000209_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0118_HASH,COMMERCIAL,RESTAURANT_CAFE,12.9726,77.6415,0,0,0,0,0,0,1,0,0,0,0,25.54094067979524,0,1,0,15.662282203938572,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000210_HASH,SP_000210_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0054_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,13.1052,77.5935,0,1,0,0,0,0,0,0,1,1,0,13.127333513313966,0,1,2,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,Reading Plateau,,,0.0,1
MTR_000211_HASH,SP_000211_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0013_HASH,COMMERCIAL,RESTAURANT_CAFE,12.9816,77.6393,0,0,0,0,0,0,1,0,0,0,0,14.901671009225614,0,1,0,12.470501302767683,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000212_HASH,SP_000212_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0010_HASH,COMMERCIAL,BAKERY,12.9346,77.5574,0,0,0,0,0,0,1,0,0,0,0,11.447862143814403,0,1,0,11.434358643144321,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000213_HASH,SP_000213_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0043_HASH,RESIDENTIAL,3BHK_FAMILY,12.9855,77.639,0,0,0,0,0,0,0,0,1,0,0,10.911563115655575,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000214_HASH,SP_000214_HASH,Domlur,East Circle,FDR_002_HASH,DT_0077_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.945,77.6512,0,0,0,0,0,0,0,0,1,0,0,3.4804202076489044,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000215_HASH,SP_000215_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0056_HASH,COMMERCIAL,SALON,12.9946,77.5569,0,0,0,0,0,0,1,0,0,0,0,13.568112543681398,0,1,0,12.070433763104418,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000216_HASH,SP_000216_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.0465,77.603,0,0,0,0,0,0,0,0,1,0,0,14.573804909760856,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000217_HASH,SP_000217_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0080_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9719,77.7269,0,0,0,0,0,0,0,0,1,0,0,8.059252376982728,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000218_HASH,SP_000218_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,3BHK_FAMILY,13.0267,77.5926,0,0,0,0,0,0,0,0,0,0,0,8.890683492803985,0,0,0,2.6672050478411955,NO_ALERT,,,,,,,0.0,1
MTR_000219_HASH,SP_000219_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0073_HASH,RESIDENTIAL,3BHK_FAMILY,12.9792,77.6246,0,0,0,0,0,0,0,0,0,0,0,6.634890641432712,0,0,0,1.9904671924298134,NO_ALERT,,,,,,,0.0,1
MTR_000220_HASH,SP_000220_HASH,Domlur,East Circle,FDR_014_HASH,DT_0089_HASH,COMMERCIAL,BAKERY,12.963,77.6378,0,0,0,0,0,1,1,0,0,0,0,19.72071772527787,1,2,0,36.916215317583365,MULTI_SIGNAL_CONFIRMED,P1,Vigilance,Schedule vigilance inspection within 7 days,After-Hours Commercial + Low Power Factor,BAKERY Domlur COMMERCIAL meter,40.9,0.0,1
MTR_000221_HASH,SP_000221_HASH,Domlur,East Circle,FDR_002_HASH,DT_0032_HASH,RESIDENTIAL,3BHK_FAMILY,12.9409,77.6275,0,0,0,0,0,0,0,0,1,0,0,6.259712879479274,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000222_HASH,SP_000222_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0045_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,12.9155,77.5932,0,0,0,0,0,0,0,0,1,0,0,12.725087525711942,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000223_HASH,SP_000223_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0106_HASH,COMMERCIAL,SMALL_OFFICE,12.9724,77.6488,0,0,0,0,0,0,1,0,0,0,0,25.00151594648995,0,1,0,15.500454783946985,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000224_HASH,SP_000224_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0041_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9881,77.5537,0,0,0,0,0,0,0,0,1,0,0,8.14872905796572,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000225_HASH,SP_000225_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0079_HASH,RESIDENTIAL,3BHK_FAMILY,12.9307,77.6349,0,0,0,0,0,0,0,0,0,0,1,20.069575741288503,0,0,1,0.0,EV_CONTEXT_SUPPRESSED,,,,,,,0.0,1
MTR_000226_HASH,SP_000226_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0088_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9755,77.652,0,0,0,0,0,0,0,0,1,0,0,13.432003869907682,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000227_HASH,SP_000227_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0041_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,12.9884,77.5371,0,0,0,0,0,0,0,0,1,0,0,6.533746660322248,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000228_HASH,SP_000228_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0034_HASH,RESIDENTIAL,3BHK_FAMILY,12.9445,77.6216,0,0,0,0,0,0,0,0,0,0,0,2.5773687461412287,0,0,0,0.7732106238423686,NO_ALERT,,,,,,,0.0,1
MTR_000229_HASH,SP_000229_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0057_HASH,RESIDENTIAL,3BHK_FAMILY,13.0232,77.699,1,0,0,0,0,0,0,0,0,0,1,8.458525612976652,0,1,1,0.0,EV_CONTEXT_SUPPRESSED,,,,Communication Failure,,,0.0,1
MTR_000230_HASH,SP_000230_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,13.0178,77.5076,0,0,0,0,0,0,1,0,0,0,0,34.279475045315245,0,1,0,18.28384251359457,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000231_HASH,SP_000231_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0084_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,13.0848,77.5971,0,0,0,0,0,0,0,0,1,0,0,0.7779271799767562,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000232_HASH,SP_000232_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,RESIDENTIAL,PG_OR_HOSTEL,13.0342,77.5267,0,0,0,0,0,0,0,0,1,1,0,16.3664555578115,0,0,2,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000233_HASH,SP_000233_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0056_HASH,COMMERCIAL,CLINIC,12.9721,77.5548,0,0,0,0,0,0,0,0,0,0,0,26.03616284090392,0,0,0,7.810848852271175,NO_ALERT,,,,,,,0.0,1
MTR_000234_HASH,SP_000234_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0024_HASH,SMALL_INDUSTRY,MACHINE_SHOP,13.0819,77.6047,0,0,0,0,0,0,1,0,0,0,0,54.165348768236775,0,1,0,24.249604630471033,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000235_HASH,SP_000235_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,SMALL_INDUSTRY,SMALL_PACKAGING_UNIT,12.8594,77.6638,0,0,0,0,0,0,1,0,0,0,0,35.7792308679319,0,1,0,18.733769260379567,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000236_HASH,SP_000236_HASH,Domlur,East Circle,FDR_014_HASH,DT_0044_HASH,COMMERCIAL,SMALL_OFFICE,12.9496,77.6464,0,0,0,0,0,0,1,0,0,0,0,29.617844738450174,0,1,0,16.88535342153505,NO_ALERT,,,,Low Power Factor,,,0.0,1
MTR_000237_HASH,SP_000237_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0034_HASH,COMMERCIAL,RESTAURANT_CAFE,12.9412,77.63,1,1,0,0,0,1,1,0,0,0,0,29.221088423079898,0,4,0,50.76632652692397,MULTI_SIGNAL_CONFIRMED,P1,IT/AMI,Verify communication module and data pipeline,Communication Failure + Reading Plateau + After-Hours Commercial + Low Power Factor,RESTAURANT_CAFE Koramangala COMMERCIAL meter,54.8,0.0,1
MTR_000238_HASH,SP_000238_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0026_HASH,RESIDENTIAL,3BHK_FAMILY,12.9957,77.5592,0,0,0,0,0,0,0,0,1,0,0,5.1005883125111335,0,0,1,0.0,FALSE_POSITIVE_PREVENTED_GJ,,,,,,,0.0,1
MTR_000239_HASH,SP_000239_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0065_HASH,RESIDENTIAL,PG_OR_HOSTEL,12.9828,77.737,0,0,0,0,0,0,0,0,0,0,0,17.408603801007537,0,0,0,5.222581140302261,NO_ALERT,,,,,,,0.0,1
