meter_id_hash,service_point_id_hash,locality,zone,feeder_id_hash,dt_id_hash,consumer_category,premise_subtype,tariff_category,first30_kwh,prev30_kwh,last30_kwh,drop_first_to_last_pct,drop_prev_to_last_pct,missing_pct,outage_pct,after_hours_ratio,avg_power_factor,min_power_factor,plateau_max_run_intervals,monthly_baseline_units,sanctioned_load_kw,gruha_jyothi_eligible,solar_capacity_kw,ev_flag,occupancy_pattern,peer_group,peer_rank_first30,peer_rank_last30,peer_rank_drop_points
MTR_000128_HASH,SP_000128_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0068_HASH,PUBLIC_LIGHTING,STREET_LIGHTING_FEED,PUBLIC_LIGHTING,538.54651,539.41675,537.7085,0.155606,0.316685,0.0,0.052083,1.939745,0.860202,0.78714,2,539.25,5.0,0,0.0,0,FAMILY,Hebbal|PUBLIC_LIGHTING|STREET_LIGHTING_FEED,100.0,100.0,0.0
MTR_000129_HASH,SP_000129_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0090_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,APARTMENT_COMMON,1278.57422,1280.30176,1272.51782,0.473684,0.607977,0.0,0.0,0.461341,0.910106,0.831915,2,1278.72,20.0,0,0.0,0,FAMILY,Jayanagar|APARTMENT_COMMON_AREA|APARTMENT_COMMON_PUMP_LIFT,100.0,100.0,0.0
MTR_000130_HASH,SP_000130_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0040_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1095.51929,1175.9707,1166.42944,-6.472744,0.811352,0.0,0.069444,0.207992,0.91011,0.844878,2,1153.07,12.0,0,0.0,0,FAMILY,Banashankari|COMMERCIAL|SUPERMARKET_MINI_MART,100.0,100.0,0.0
MTR_000131_HASH,SP_000131_HASH,Peenya,North Circle,FDR_006_HASH,DT_0006_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,39.9187,40.35519,40.31841,-1.001305,0.091153,0.0,0.104167,0.370374,0.959897,0.894188,3,89.36,2.0,1,0.0,0,SENIOR_CITIZEN,Peenya|RESIDENTIAL|2BHK_SMALL_FAMILY,25.0,25.0,0.0
MTR_000132_HASH,SP_000132_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0008_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,229.19818,123.54105,67.18687,70.686126,45.615757,0.0,0.052083,0.402006,0.959898,0.885295,36,225.47,3.0,0,0.0,0,WORKING_COUPLE,Hebbal|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,42.857142857142854,57.142857142857146
MTR_000133_HASH,SP_000133_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0061_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,222.62634,236.2926,236.27892,-6.132505,0.005792,0.0,0.034722,0.346715,0.96016,0.886566,2,230.79,5.0,0,0.0,0,FAMILY,Indiranagar|RESIDENTIAL|3BHK_FAMILY,28.57142857142857,57.14285714285714,-28.57142857142857
MTR_000134_HASH,SP_000134_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,359.91406,389.23938,386.65152,-7.428845,0.664851,0.0,0.034722,0.678747,0.95985,0.899582,2,437.5,8.0,0,3.0,0,SENIOR_CITIZEN,Whitefield|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,20.0,20.0,0.0
MTR_000135_HASH,SP_000135_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0043_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,361.15869,381.3609,379.02618,-4.947269,0.612207,0.0,0.0,0.120223,0.910036,0.830013,2,375.43,8.0,0,0.0,0,FAMILY,Indiranagar|COMMERCIAL|SMALL_OFFICE,33.33333333333333,66.66666666666666,-33.33333333333333
MTR_000136_HASH,SP_000136_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0012_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,318.37573,289.76956,271.90979,14.594687,6.16344,0.0,0.0,0.903793,0.959822,0.896313,2,246.51,5.0,0,0.0,1,MIXED_USE,KR Puram|RESIDENTIAL|3BHK_FAMILY,71.42857142857143,57.14285714285714,14.285714285714292
MTR_000137_HASH,SP_000137_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0054_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,151.19366,156.22693,155.90083,-3.113337,0.208732,0.0,0.0,0.365022,0.959747,0.894934,2,154.07,3.0,1,0.0,0,WORKING_COUPLE,Yelahanka|RESIDENTIAL|2BHK_SMALL_FAMILY,62.5,75.0,-12.5
MTR_000138_HASH,SP_000138_HASH,Peenya,North Circle,FDR_006_HASH,DT_0051_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,368.711,391.3573,392.18848,-6.367447,-0.212383,0.0,0.034722,0.347603,0.959962,0.891468,2,382.74,3.0,0,0.0,0,MIXED_USE,Peenya|RESIDENTIAL|3BHK_FAMILY,66.66666666666666,66.66666666666666,0.0
MTR_000139_HASH,SP_000139_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,90.93317,92.16462,91.8217,-0.977129,0.372072,0.0,0.104167,0.464641,0.96003,0.899446,2,91.49,2.0,1,0.0,0,WORKING_COUPLE,KR Puram|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,66.66666666666666,66.66666666666666,0.0
MTR_000140_HASH,SP_000140_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0050_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,143.22342,144.82544,144.47426,-0.873348,0.242486,0.0,0.0,0.370724,0.959975,0.89252,2,144.16,3.0,1,0.0,0,FAMILY,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,40.0,40.0,0.0
MTR_000141_HASH,SP_000141_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0048_HASH,COMMERCIAL,SALON,LT3_COMMERCIAL,394.50983,340.04391,275.07574,30.274045,19.105818,0.0,0.0,0.150305,0.91033,0.837186,2,408.33,5.0,0,0.0,0,FAMILY,Jayanagar|COMMERCIAL|SALON,50.0,50.0,0.0
MTR_000142_HASH,SP_000142_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0072_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,209.17386,211.19003,209.91875,-0.35611,0.601963,0.0,0.0,0.37108,0.95992,0.884027,2,210.0,3.0,1,0.0,0,FAMILY,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000143_HASH,SP_000143_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0080_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,9.89118,10.02212,10.03327,-1.436521,-0.111267,0.0,0.138889,0.464321,0.959629,0.877076,3,9.92,3.0,1,0.0,0,VACANT,Whitefield|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,50.0,50.0,0.0
MTR_000144_HASH,SP_000144_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0117_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,75.21094,75.94642,76.07,-1.142204,-0.162721,0.0,0.0,0.463505,0.959808,0.891204,2,75.67,1.0,1,0.0,0,SENIOR_CITIZEN,KR Puram|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,50.0,50.0,0.0
MTR_000145_HASH,SP_000145_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0120_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,194.8533,202.96506,201.72333,-3.525742,0.611795,0.0,0.069444,0.363231,0.959886,0.895741,2,199.54,3.0,0,0.0,0,SENIOR_CITIZEN,Jayanagar|RESIDENTIAL|2BHK_SMALL_FAMILY,66.66666666666666,66.66666666666666,0.0
MTR_000146_HASH,SP_000146_HASH,Jayanagar,South Circle,FDR_015_HASH,DT_0120_HASH,COMMERCIAL,SALON,LT3_COMMERCIAL,731.28424,744.57281,770.82568,-5.407124,-3.525897,0.0,0.069444,0.104434,0.909897,0.843938,2,752.62,12.0,0,0.0,0,FAMILY,Jayanagar|COMMERCIAL|SALON,100.0,100.0,0.0
MTR_000147_HASH,SP_000147_HASH,Domlur,East Circle,FDR_002_HASH,DT_0032_HASH,COMMERCIAL,CLINIC,LT3_COMMERCIAL,252.61453,214.11731,170.30618,32.582587,20.461273,0.0,0.0,0.232876,0.910182,0.825271,2,261.28,2.0,0,0.0,0,VACANT,Domlur|COMMERCIAL|CLINIC,50.0,50.0,0.0
MTR_000148_HASH,SP_000148_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,APARTMENT_COMMON,1205.93726,1212.46509,1204.34131,0.132341,0.670022,0.0,0.034722,0.461731,0.90995,0.841953,1,1209.15,30.0,0,0.0,0,FAMILY,Whitefield|APARTMENT_COMMON_AREA|APARTMENT_COMMON_PUMP_LIFT,80.0,80.0,0.0
MTR_000149_HASH,SP_000149_HASH,Peenya,North Circle,FDR_006_HASH,DT_0021_HASH,SMALL_INDUSTRY,COLD_STORAGE,LT5_SMALL_INDUSTRY,3682.3916,3914.67383,4066.62061,-10.434224,-3.881467,0.0,0.034722,0.532549,0.859883,0.786262,1,3902.83,40.0,0,0.0,0,FAMILY,Peenya|SMALL_INDUSTRY|COLD_STORAGE,100.0,100.0,0.0
MTR_000150_HASH,SP_000150_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0042_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,45.44056,47.52222,47.41545,-4.346107,0.224673,0.0,0.0,0.768041,0.959815,0.8876,2,55.77,3.0,0,2.0,0,VACANT,KR Puram|RESIDENTIAL|3BHK_FAMILY,14.285714285714285,28.57142857142857,-14.285714285714285
MTR_000151_HASH,SP_000151_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0073_HASH,PUBLIC_LIGHTING,STREET_LIGHTING_FEED,PUBLIC_LIGHTING,281.27618,279.65436,279.79364,0.527078,-0.049805,0.0,0.0,1.936683,0.860241,0.78895,2,280.35,3.0,0,0.0,0,SENIOR_CITIZEN,Indiranagar|PUBLIC_LIGHTING|STREET_LIGHTING_FEED,50.0,50.0,0.0
MTR_000152_HASH,SP_000152_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,RESIDENTIAL,PG_OR_HOSTEL,LT2A_RESIDENTIAL,231.65338,235.53036,235.63994,-1.720915,-0.046522,0.0,0.0,0.46388,0.960053,0.887685,2,233.98,5.0,0,0.0,0,MIXED_USE,Whitefield|RESIDENTIAL|PG_OR_HOSTEL,33.33333333333333,66.66666666666666,-33.33333333333333
MTR_000153_HASH,SP_000153_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,147.94223,155.3382,153.56927,-3.803542,1.138755,0.208333,0.0,0.111926,0.909865,0.832024,2,153.36,2.0,0,0.0,0,WORKING_COUPLE,Whitefield|COMMERCIAL|KIRANA_RETAIL_SHOP,33.33333333333333,66.66666666666666,-33.33333333333333
MTR_000154_HASH,SP_000154_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0071_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,162.30205,169.00244,167.23395,-3.038717,1.046431,0.0,0.104167,0.363752,0.959944,0.889718,2,166.18,3.0,0,0.0,0,WORKING_COUPLE,Rajajinagar|RESIDENTIAL|2BHK_SMALL_FAMILY,85.71428571428571,85.71428571428571,0.0
MTR_000155_HASH,SP_000155_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,221.96927,230.57243,230.32312,-3.763517,0.108128,0.0,0.0,0.352023,0.959748,0.885983,2,227.1,5.0,1,0.0,0,SENIOR_CITIZEN,Electronic City|RESIDENTIAL|3BHK_FAMILY,33.33333333333333,66.66666666666666,-33.33333333333333
MTR_000156_HASH,SP_000156_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0035_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,170.69077,176.80591,175.28799,-2.693309,0.85852,0.0,0.034722,0.364162,0.95984,0.891745,2,173.92,3.0,0,0.0,0,FAMILY,Whitefield|RESIDENTIAL|2BHK_SMALL_FAMILY,60.0,60.0,0.0
MTR_000157_HASH,SP_000157_HASH,Domlur,East Circle,FDR_002_HASH,DT_0047_HASH,RESIDENTIAL,4BHK_VILLA_HIGH_LOAD,LT2A_RESIDENTIAL,295.93228,319.66876,317.51721,-7.293875,0.673056,0.0,0.0,0.696247,0.960083,0.891495,2,360.63,6.0,0,3.0,0,FAMILY,Domlur|RESIDENTIAL|4BHK_VILLA_HIGH_LOAD,50.0,50.0,0.0
MTR_000158_HASH,SP_000158_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,12.57262,12.78119,12.71979,-1.170522,0.480404,0.0,0.0,0.465682,0.959833,0.89128,3,12.68,1.0,0,0.0,0,VACANT,Electronic City|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,25.0,25.0,0.0
MTR_000159_HASH,SP_000159_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0055_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,256.68658,266.15686,264.37341,-2.994636,0.670074,0.0,0.0,0.36567,0.959995,0.892356,2,261.9,3.0,1,0.0,0,MIXED_USE,Banashankari|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000160_HASH,SP_000160_HASH,Indiranagar,East Circle,FDR_001_HASH,DT_0031_HASH,COMMERCIAL,CLINIC,LT3_COMMERCIAL,509.73099,529.05573,545.17493,-6.95346,-3.046787,0.0,0.0,0.094224,0.910145,0.84764,2,530.47,5.0,0,0.0,0,FAMILY,Indiranagar|COMMERCIAL|CLINIC,100.0,100.0,0.0
MTR_000161_HASH,SP_000161_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0037_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,391.81702,421.39691,418.54938,-6.822665,0.675737,0.0,0.069444,0.119647,0.909908,0.830623,2,413.1,8.0,0,0.0,0,WORKING_COUPLE,Electronic City|COMMERCIAL|SMALL_OFFICE,66.66666666666666,66.66666666666666,0.0
MTR_000162_HASH,SP_000162_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,96.80575,84.99463,78.0,19.426272,8.229495,0.0,0.0,0.40164,0.959839,0.894754,2,9.44,3.0,1,0.0,0,VACANT,Koramangala|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,50.0,100.0,-50.0
MTR_000163_HASH,SP_000163_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0070_HASH,COMMERCIAL,SMALL_OFFICE,LT3_COMMERCIAL,474.23248,489.54108,506.64191,-6.834079,-3.493237,0.0,0.0,0.119865,0.910106,0.834567,2,492.02,5.0,0,0.0,0,FAMILY,Banashankari|COMMERCIAL|SMALL_OFFICE,100.0,100.0,0.0
MTR_000164_HASH,SP_000164_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0022_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,123.51599,124.67988,123.90981,-0.318837,0.61764,0.0,0.0,0.464887,0.960145,0.888913,2,123.97,1.0,1,0.0,0,WORKING_COUPLE,Electronic City|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,100.0,100.0,0.0
MTR_000165_HASH,SP_000165_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,APARTMENT_COMMON_AREA,GATED_COMMUNITY_COMMON_AREA,APARTMENT_COMMON,575.33209,574.4856,574.09833,0.214444,0.067411,0.0,0.0,0.461602,0.910067,0.842106,2,575.17,10.0,0,0.0,0,FAMILY,Whitefield|APARTMENT_COMMON_AREA|GATED_COMMUNITY_COMMON_AREA,100.0,100.0,0.0
MTR_000166_HASH,SP_000166_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1425.72742,1523.82043,1514.67603,-6.238823,0.600098,0.0,0.0,0.20772,0.909674,0.841723,1,1495.93,15.0,0,0.0,0,FAMILY,Whitefield|COMMERCIAL|SUPERMARKET_MINI_MART,100.0,100.0,0.0
MTR_000167_HASH,SP_000167_HASH,Banashankari,South Circle,FDR_010_HASH,DT_0085_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,371.81879,289.4863,276.58801,25.612147,4.455577,0.0,0.0,0.400222,0.9597,0.890577,2,384.15,6.0,0,0.0,0,FAMILY,Banashankari|RESIDENTIAL|3BHK_FAMILY,75.0,50.0,25.0
MTR_000168_HASH,SP_000168_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0113_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,103.03548,79.22726,56.42056,45.241623,28.78644,0.0,0.052083,0.464136,0.959696,0.893217,2,103.54,3.0,1,0.0,0,WORKING_COUPLE,Hebbal|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,71.42857142857143,42.857142857142854,28.571428571428577
MTR_000169_HASH,SP_000169_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0042_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,157.20355,163.00974,162.82594,-3.576504,0.112749,0.0,0.0,0.364706,0.959904,0.877676,2,160.52,5.0,1,0.0,0,FAMILY,KR Puram|RESIDENTIAL|2BHK_SMALL_FAMILY,60.0,60.0,0.0
MTR_000170_HASH,SP_000170_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0098_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,30.6427,31.93774,31.74613,-3.600955,0.599956,0.0,0.052083,0.77987,0.959795,0.890282,2,37.6,3.0,0,2.0,0,VACANT,Hebbal|RESIDENTIAL|3BHK_FAMILY,16.666666666666664,16.666666666666664,0.0
MTR_000171_HASH,SP_000171_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0101_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,338.54791,358.04352,356.14554,-5.197972,0.530097,0.0,0.104167,0.346652,0.95991,0.884554,2,349.95,5.0,0,0.0,0,FAMILY,Rajajinagar|RESIDENTIAL|3BHK_FAMILY,66.66666666666666,66.66666666666666,0.0
MTR_000172_HASH,SP_000172_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0086_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,39.68227,40.30025,40.07683,-0.994283,0.554405,0.0,0.104167,0.464986,0.960194,0.891223,3,40.07,1.0,1,0.0,0,MIXED_USE,Rajajinagar|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,50.0,50.0,0.0
MTR_000173_HASH,SP_000173_HASH,Indiranagar,East Circle,FDR_013_HASH,DT_0103_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,254.72794,119.19762,83.43697,67.244674,30.00115,0.0,0.0,0.347239,0.960037,0.899052,2,263.12,3.0,1,0.0,0,FAMILY,Indiranagar|RESIDENTIAL|3BHK_FAMILY,57.14285714285714,28.57142857142857,28.57142857142857
MTR_000174_HASH,SP_000174_HASH,Peenya,North Circle,FDR_006_HASH,DT_0066_HASH,SMALL_INDUSTRY,COLD_STORAGE,LT5_SMALL_INDUSTRY,3399.80664,3689.12891,3758.67798,-10.55564,-1.885244,0.0,0.034722,0.53239,0.860294,0.785568,1,3609.12,25.0,0,0.0,0,FAMILY,Peenya|SMALL_INDUSTRY|COLD_STORAGE,50.0,50.0,0.0
MTR_000175_HASH,SP_000175_HASH,KR Puram,East Circle,FDR_012_HASH,DT_0102_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,99.44716,100.22948,99.725,-0.279384,0.503323,0.0,0.104167,0.464576,0.959852,0.891309,2,99.75,2.0,1,0.0,0,VACANT,KR Puram|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,100.0,83.33333333333334,16.666666666666657
MTR_000176_HASH,SP_000176_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,LT5_SMALL_INDUSTRY,1207.88855,1177.08032,1217.51111,-0.796643,-3.434837,0.0,0.0,0.141904,0.817083,0.618242,1,1212.85,15.0,0,0.0,0,FAMILY,Yelahanka|SMALL_INDUSTRY|WELDING_WORKSHOP,33.33333333333333,66.66666666666666,-33.33333333333333
MTR_000177_HASH,SP_000177_HASH,Hebbal,North Circle,FDR_008_HASH,DT_0023_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,APARTMENT_COMMON,453.13147,454.92026,453.43457,-0.06689,0.326582,0.0,0.052083,0.463347,0.910154,0.838928,2,454.83,10.0,0,0.0,0,FAMILY,Hebbal|APARTMENT_COMMON_AREA|APARTMENT_COMMON_PUMP_LIFT,50.0,50.0,0.0
MTR_000178_HASH,SP_000178_HASH,Peenya,North Circle,FDR_006_HASH,DT_0096_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,450.60907,487.09363,485.69446,-7.786214,0.287249,0.0,0.034722,0.341973,0.959805,0.890049,2,472.45,5.0,0,0.0,0,FAMILY,Peenya|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000179_HASH,SP_000179_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0024_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,376.35498,389.26483,388.52295,-3.23311,0.190585,0.0,0.0,1.699387,0.959929,0.89234,2,258.33,5.0,0,0.0,1,FAMILY,Yelahanka|RESIDENTIAL|3BHK_FAMILY,100.0,100.0,0.0
MTR_000180_HASH,SP_000180_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0112_HASH,SMALL_INDUSTRY,WELDING_WORKSHOP,LT5_SMALL_INDUSTRY,1230.34473,1254.75659,1257.37927,-2.197315,-0.209019,0.0,0.138889,0.140947,0.859737,0.791578,2,1257.03,10.0,0,0.0,0,SENIOR_CITIZEN,Electronic City|SMALL_INDUSTRY|WELDING_WORKSHOP,50.0,50.0,0.0
MTR_000181_HASH,SP_000181_HASH,Peenya,North Circle,FDR_006_HASH,DT_0081_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,78.09769,79.03955,78.87558,-0.996041,0.207454,0.0,0.034722,0.371177,0.959657,0.891226,2,78.62,5.0,1,0.0,0,MIXED_USE,Peenya|RESIDENTIAL|2BHK_SMALL_FAMILY,50.0,50.0,0.0
MTR_000182_HASH,SP_000182_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0069_HASH,RESIDENTIAL,3BHK_FAMILY,LT2A_RESIDENTIAL,27.27798,27.8566,27.75246,-1.739396,0.373861,0.0,0.0,0.777665,0.959906,0.880396,2,32.87,5.0,0,5.0,0,VACANT,Yelahanka|RESIDENTIAL|3BHK_FAMILY,25.0,25.0,0.0
MTR_000183_HASH,SP_000183_HASH,Electronic City,South Circle,FDR_007_HASH,DT_0082_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,86.8934,90.20753,89.7854,-3.328214,0.467959,0.0,0.0,0.364834,0.959839,0.900977,2,88.75,3.0,1,0.0,0,FAMILY,Electronic City|RESIDENTIAL|2BHK_SMALL_FAMILY,28.57142857142857,57.14285714285714,-28.57142857142857
MTR_000184_HASH,SP_000184_HASH,Domlur,East Circle,FDR_002_HASH,DT_0092_HASH,COMMERCIAL,SUPERMARKET_MINI_MART,LT3_COMMERCIAL,1209.41614,1238.69824,1279.13525,-5.764692,-3.264476,0.0,0.138889,0.208073,0.909827,0.839752,2,1251.21,12.0,0,0.0,0,WORKING_COUPLE,Domlur|COMMERCIAL|SUPERMARKET_MINI_MART,100.0,100.0,0.0
MTR_000185_HASH,SP_000185_HASH,Jayanagar,South Circle,FDR_003_HASH,DT_0108_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,271.95276,281.59308,279.60901,-2.815287,0.704588,0.0,0.0,0.364966,0.959766,0.881954,2,277.12,2.0,1,0.0,0,FAMILY,Jayanagar|RESIDENTIAL|2BHK_SMALL_FAMILY,100.0,100.0,0.0
MTR_000186_HASH,SP_000186_HASH,Domlur,East Circle,FDR_014_HASH,DT_0044_HASH,COMMERCIAL,KIRANA_RETAIL_SHOP,LT3_COMMERCIAL,330.89087,346.00226,343.914,-3.935779,0.603538,0.0,0.069444,0.111336,0.910236,0.833936,2,342.3,5.0,0,0.0,0,FAMILY,Domlur|COMMERCIAL|KIRANA_RETAIL_SHOP,71.42857142857143,85.71428571428571,-14.285714285714278
MTR_000187_HASH,SP_000187_HASH,Rajajinagar,West Circle,FDR_011_HASH,DT_0041_HASH,RESIDENTIAL,2BHK_SMALL_FAMILY,LT2A_RESIDENTIAL,1.18683,1.21038,1.20071,-1.169121,0.79922,0.0,0.104167,0.370492,0.95958,0.899394,9,3.72,2.0,1,0.0,0,VACANT,Rajajinagar|RESIDENTIAL|2BHK_SMALL_FAMILY,14.285714285714285,14.285714285714285,0.0
MTR_000188_HASH,SP_000188_HASH,Whitefield,East Circle,FDR_005_HASH,DT_0020_HASH,APARTMENT_COMMON_AREA,APARTMENT_COMMON_PUMP_LIFT,APARTMENT_COMMON,1050.03113,1053.67847,1048.28809,0.165999,0.511577,0.0,0.0,0.462407,0.910185,0.833779,2,1052.5,25.0,0,0.0,0,WORKING_COUPLE,Whitefield|APARTMENT_COMMON_AREA|APARTMENT_COMMON_PUMP_LIFT,60.0,60.0,0.0
MTR_000189_HASH,SP_000189_HASH,Yelahanka,North Circle,FDR_009_HASH,DT_0039_HASH,RESIDENTIAL,1BHK_SINGLE_OR_COUPLE,LT2A_RESIDENTIAL,148.96082,150.02991,149.73926,-0.522582,0.193728,0.0,0.0,0.465423,0.95996,0.895345,2,149.37,1.0,0,0.0,0,FAMILY,Yelahanka|RESIDENTIAL|1BHK_SINGLE_OR_COUPLE,100.0,100.0,0.0
MTR_000190_HASH,SP_000190_HASH,Koramangala,South Circle,FDR_004_HASH,DT_0019_HASH,COMMERCIAL,RESTAURANT_CAFE,LT3_COMMERCIAL,940.90961,1007.49945,1015.86066,-7.965808,-0.829897,0.0,0.0,0.22815,0.910435,0.841681,2,993.26,15.0,0,0.0,0,MIXED_USE,Koramangala|COMMERCIAL|RESTAURANT_CAFE,75.0,75.0,0.0
